YY,MM,DD,hh,mm,WVHT
2009,10,13,17,50,2.04
2009,10,13,18,50,2.12
2009,10,13,19,50,1.91
2009,10,13,20,50,2.03
2009,10,13,21,50,1.81
2009,10,13,22,50,1.91
2009,10,13,23,50,1.85
2009,10,14,0,50,1.99
2009,10,14,1,50,2.1
2009,10,14,2,50,1.93
2009,10,14,3,50,2.02
2009,10,14,4,50,2.05
2009,10,14,5,50,2.11
2009,10,14,6,50,2.09
2009,10,14,7,50,1.98
2009,10,14,8,50,1.97
2009,10,14,9,50,2.11
2009,10,14,10,50,2.13
2009,10,14,11,50,1.96
2009,10,14,12,50,2.24
2009,10,14,13,50,1.94
2009,10,14,14,50,1.95
2009,10,14,15,50,2.08
2009,10,14,16,50,2.06
2009,10,14,17,50,1.96
2009,10,14,18,50,1.96
2009,10,14,19,50,1.89
2009,10,14,20,50,2.08
2009,10,14,21,50,2.12
2009,10,14,22,50,2.14
2009,10,14,23,50,1.85
2009,10,15,0,50,1.98
2009,10,15,1,50,1.79
2009,10,15,2,50,2.09
2009,10,15,3,50,1.96
2009,10,15,4,50,1.98
2009,10,15,5,50,2.13
2009,10,15,6,50,1.83
2009,10,15,7,50,2.09
2009,10,15,8,50,1.88
2009,10,15,9,50,1.98
2009,10,15,10,50,1.95
2009,10,15,11,50,1.91
2009,10,15,12,50,1.71
2009,10,15,13,50,1.76
2009,10,15,14,50,1.69
2009,10,15,15,50,1.64
2009,10,15,16,50,1.62
2009,10,15,17,50,1.48
2009,10,15,18,50,1.44
2009,10,15,19,50,1.68
2009,10,15,20,50,1.67
2009,10,15,21,50,1.65
2009,10,15,22,50,1.85
2009,10,15,23,50,1.89
2009,10,16,0,50,2.06
2009,10,16,1,50,2.1
2009,10,16,2,50,2.18
2009,10,16,3,50,2.15
2009,10,16,4,50,2.04
2009,10,16,5,50,2.15
2009,10,16,6,50,1.84
2009,10,16,7,50,1.9
2009,10,16,8,50,1.92
2009,10,16,9,50,1.75
2009,10,16,10,50,1.68
2009,10,16,11,50,1.75
2009,10,16,12,50,1.78
2009,10,16,13,50,1.81
2009,10,16,14,50,1.58
2009,10,16,15,50,1.73
2009,10,16,16,50,1.72
2009,10,16,17,50,1.64
2009,10,16,18,50,1.55
2009,10,16,19,50,1.56
2009,10,16,20,50,1.57
2009,10,16,21,50,1.63
2009,10,16,22,50,1.6
2009,10,16,23,50,1.74
2009,10,17,0,50,1.76
2009,10,17,1,50,1.91
2009,10,17,2,50,1.85
2009,10,17,3,50,1.78
2009,10,17,4,50,1.76
2009,10,17,5,50,1.77
2009,10,17,6,50,1.67
2009,10,17,7,50,1.85
2009,10,17,8,50,1.76
2009,10,17,9,50,1.8
2009,10,17,10,50,1.69
2009,10,17,11,50,1.63
2009,10,17,12,50,1.55
2009,10,17,13,50,1.64
2009,10,17,14,50,1.68
2009,10,17,15,50,1.64
2009,10,17,16,50,1.7
2009,10,17,17,50,1.56
2009,10,17,18,50,1.54
2009,10,17,19,50,1.71
2009,10,17,20,50,1.59
2009,10,17,21,50,1.65
2009,10,17,22,50,1.65
2009,10,17,23,50,1.77
2009,10,18,0,50,1.77
2009,10,18,1,50,1.76
2009,10,18,2,50,1.76
2009,10,18,3,50,1.94
2009,10,18,4,50,1.96
2009,10,18,5,50,1.97
2009,10,18,6,50,2.01
2009,10,18,7,50,1.99
2009,10,18,8,50,1.92
2009,10,18,9,50,1.95
2009,10,18,10,50,2.03
2009,10,18,11,50,2.11
2009,10,18,12,50,1.93
2009,10,18,13,50,1.98
2009,10,18,14,50,1.97
2009,10,18,15,50,2
2009,10,18,16,50,2.01
2009,10,18,17,50,1.9
2009,10,18,18,50,1.94
2009,10,18,19,50,2
2009,10,18,20,50,1.81
2009,10,18,21,50,1.99
2009,10,18,22,50,2.04
2009,10,18,23,50,1.94
2009,10,19,0,50,2.04
2009,10,19,1,50,2.11
2009,10,19,2,50,1.96
2009,10,19,3,50,2.08
2009,10,19,4,50,2.13
2009,10,19,5,50,2.15
2009,10,19,6,50,2.2
2009,10,19,7,50,2.36
2009,10,19,8,50,2.26
2009,10,19,9,50,2.28
2009,10,19,10,50,2.35
2009,10,19,11,50,2.19
2009,10,19,12,50,2.4
2009,10,19,13,50,2.23
2009,10,19,14,50,2.41
2009,10,19,15,50,2.25
2009,10,19,16,50,2.33
2009,10,19,17,50,2.29
2009,10,19,18,50,2.15
2009,10,19,19,50,2.16
2009,10,19,20,50,2.52
2009,10,19,21,50,2.14
2009,10,19,22,50,2.39
2009,10,19,23,50,2.17
2009,10,20,0,50,2.22
2009,10,20,1,50,2.23
2009,10,20,2,50,2.23
2009,10,20,3,50,2.19
2009,10,20,4,50,2.1
2009,10,20,5,50,2.21
2009,10,20,6,50,2.35
2009,10,20,7,50,2.21
2009,10,20,8,50,2.2
2009,10,20,9,50,2.12
2009,10,20,10,50,2.17
2009,10,20,11,50,2.29
2009,10,20,12,50,2.04
2009,10,20,13,50,2.17
2009,10,20,14,50,2.12
2009,10,20,15,50,2.01
2009,10,20,16,50,2.08
2009,10,20,17,50,2.08
2009,10,20,18,50,2.02
2009,10,20,19,50,1.83
2009,10,20,20,50,1.84
2009,10,20,21,50,1.86
2009,10,20,22,50,1.98
2009,10,20,23,50,1.86
2009,10,21,0,50,1.92
2009,10,21,1,50,1.89
2009,10,21,2,50,1.96
2009,10,21,3,50,2.16
2009,10,21,4,50,2.06
2009,10,21,5,50,2.36
2009,10,21,6,50,2.19
2009,10,21,7,50,2.46
2009,10,21,8,50,2.37
2009,10,21,9,50,2.48
2009,10,21,10,50,2.3
2009,10,21,11,50,2.68
2009,10,21,12,50,2.69
2009,10,21,13,50,2.48
2009,10,21,14,50,2.59
2009,10,21,15,50,2.45
2009,10,21,16,50,2.42
2009,10,21,17,50,2.83
2009,10,21,18,50,2.49
2009,10,21,19,50,2.54
2009,10,21,20,50,2.55
2009,10,21,21,50,2.66
2009,10,21,22,50,2.84
2009,10,21,23,50,2.67
2009,10,22,0,50,2.43
2009,10,22,1,50,2.76
2009,10,22,2,50,2.62
2009,10,22,3,50,2.4
2009,10,22,4,50,2.49
2009,10,22,5,50,2.62
2009,10,22,6,50,2.3
2009,10,22,7,50,2.31
2009,10,22,8,50,2.25
2009,10,22,9,50,2.38
2009,10,22,10,50,2.23
2009,10,22,11,50,2.27
2009,10,22,12,50,2.19
2009,10,22,13,50,2.42
2009,10,22,14,50,2.67
2009,10,22,15,50,2.4
2009,10,22,16,50,2.26
2009,10,22,17,50,2.29
2009,10,22,18,50,2.49
2009,10,22,19,50,2.33
2009,10,22,20,50,2.27
2009,10,22,21,50,2.14
2009,10,22,22,50,2.26
2009,10,22,23,50,2.38
2009,10,23,0,50,2.31
2009,10,23,1,50,2.39
2009,10,23,2,50,2.29
2009,10,23,3,50,2.17
2009,10,23,4,50,2.3
2009,10,23,5,50,2.35
2009,10,23,6,50,2.33
2009,10,23,7,50,2.42
2009,10,23,8,50,2.23
2009,10,23,9,50,2.18
2009,10,23,10,50,2.22
2009,10,23,11,50,2.27
2009,10,23,12,50,2.26
2009,10,23,13,50,2.44
2009,10,23,14,50,2.33
2009,10,23,15,50,2.29
2009,10,23,16,50,2.55
2009,10,23,17,50,2.45
2009,10,23,18,50,2.41
2009,10,23,19,50,2.67
2009,10,23,20,50,2.59
2009,10,23,21,50,2.65
2009,10,23,22,50,2.81
2009,10,23,23,50,2.45
2009,10,24,0,50,2.67
2009,10,24,1,50,2.47
2009,10,24,2,50,2.64
2009,10,24,3,50,2.84
2009,10,24,4,50,2.67
2009,10,24,5,50,2.38
2009,10,24,6,50,2.53
2009,10,24,7,50,2.55
2009,10,24,8,50,2.36
2009,10,24,9,50,2.4
2009,10,24,10,50,2.68
2009,10,24,11,50,2.38
2009,10,24,12,50,2.39
2009,10,24,13,50,2.48
9999,9999,9999,14,9999,2.53
2009,10,24,15,50,2.58
2009,10,24,16,50,2.47
2009,10,24,17,50,2.25
2009,10,24,18,50,2.38
2009,10,24,19,50,2.42
2009,10,24,20,50,2.44
2009,10,24,21,50,2.31
2009,10,24,22,50,2.16
2009,10,24,23,50,2.18
2009,10,25,0,50,1.92
2009,10,25,1,50,2.17
2009,10,25,2,50,2.29
2009,10,25,3,50,2.1
2009,10,25,4,50,2.12
2009,10,25,5,50,2.13
2009,10,25,6,50,2.06
2009,10,25,7,50,2.12
2009,10,25,8,50,2.12
2009,10,25,9,50,2.23
2009,10,25,10,50,2.32
2009,10,25,11,50,2.4
2009,10,25,12,50,2.49
2009,10,25,13,50,2.2
2009,10,25,14,50,2.32
2009,10,25,15,50,2.08
2009,10,25,16,50,2.23
2009,10,25,17,50,2.47
2009,10,25,18,50,2.08
2009,10,25,19,50,2.21
2009,10,25,20,50,2.02
2009,10,25,21,50,1.95
2009,10,25,22,50,1.95
2009,10,25,23,50,2.07
2009,10,26,0,50,1.9
2009,10,26,1,50,1.89
2009,10,26,2,50,2.06
2009,10,26,3,50,1.97
2009,10,26,4,50,2.17
2009,10,26,5,50,2.17
2009,10,26,6,50,2.2
2009,10,26,7,50,2.3
2009,10,26,8,50,2.47
2009,10,26,9,50,2.18
2009,10,26,10,50,2.21
2009,10,26,11,50,2.26
2009,10,26,12,50,2.27
2009,10,26,13,50,2.34
2009,10,26,14,50,2.17
2009,10,26,15,50,2.24
2009,10,26,16,50,2.39
2009,10,26,17,50,2.33
2009,10,26,18,50,2.4
2009,10,26,19,50,2.23
2009,10,26,20,50,2.39
2009,10,26,21,50,2.58
2009,10,26,22,50,2.31
2009,10,26,23,50,2.36
2009,10,27,0,50,2.47
2009,10,27,1,50,2.31
2009,10,27,2,50,2.45
2009,10,27,3,50,2.24
2009,10,27,4,50,2.23
2009,10,27,5,50,2.18
2009,10,27,6,50,2.19
2009,10,27,7,50,2.14
2009,10,27,8,50,2.18
2009,10,27,9,50,2.3
2009,10,27,10,50,2.2
2009,10,27,11,50,2.26
2009,10,27,12,50,2.32
2009,10,27,13,50,2.39
2009,10,27,14,50,2.2
2009,10,27,15,50,2.1
2009,10,27,16,50,2.47
2009,10,27,17,50,2.41
2009,10,27,18,50,2.45
2009,10,27,19,50,2.43
2009,10,27,20,50,2.47
2009,10,27,21,50,2.62
2009,10,27,22,50,2.49
2009,10,27,23,50,2.48
2009,10,28,0,50,2.53
2009,10,28,1,50,2.69
2009,10,28,2,50,2.52
2009,10,28,3,50,2.47
2009,10,28,4,50,2.96
2009,10,28,5,50,2.88
2009,10,28,6,50,2.87
2009,10,28,7,50,2.81
2009,10,28,8,50,2.84
2009,10,28,9,50,2.85
2009,10,28,10,50,2.93
2009,10,28,11,50,3.06
2009,10,28,12,50,2.87
2009,10,28,13,50,2.8
2009,10,28,14,50,3.18
2009,10,28,15,50,3.09
2009,10,28,16,50,3.22
2009,10,28,17,50,2.88
2009,10,28,18,50,3.1
2009,10,28,19,50,2.97
2009,10,28,20,50,2.75
2009,10,28,21,50,2.8
2009,10,28,22,50,2.52
2009,10,28,23,50,2.63
2009,10,29,0,50,2.27
2009,10,29,1,50,2.41
2009,10,29,2,50,2.63
2009,10,29,3,50,2.38
2009,10,29,4,50,2.34
2009,10,29,5,50,2.43
2009,10,29,6,50,2.24
2009,10,29,7,50,2.27
2009,10,29,8,50,2.43
2009,10,29,9,50,2.4
2009,10,29,10,50,2.21
2009,10,29,11,50,2.32
2009,10,29,12,50,2.14
2009,10,29,13,50,2.27
2009,10,29,14,50,2.38
2009,10,29,15,50,2.51
2009,10,29,16,50,2.56
2009,10,29,17,50,2.28
2009,10,29,18,50,2.62
2009,10,29,19,50,2.55
2009,10,29,20,50,2.72
2009,10,29,21,50,2.59
2009,10,29,22,50,2.51
2009,10,29,23,50,2.48
2009,10,30,0,50,2.71
2009,10,30,1,50,2.5
2009,10,30,2,50,2.82
2009,10,30,3,50,2.96
2009,10,30,4,50,2.78
2009,10,30,5,50,2.71
2009,10,30,6,50,2.79
2009,10,30,7,50,2.64
2009,10,30,8,50,2.93
2009,10,30,9,50,2.58
2009,10,30,10,50,2.71
2009,10,30,11,50,2.67
2009,10,30,12,50,2.77
2009,10,30,13,50,2.43
2009,10,30,14,50,2.59
2009,10,30,15,50,2.56
2009,10,30,16,50,2.74
2009,10,30,17,50,2.72
2009,10,30,18,50,2.52
2009,10,30,19,50,2.77
2009,10,30,20,50,2.38
2009,10,30,21,50,2.73
2009,10,30,22,50,2.51
2009,10,30,23,50,2.37
2009,10,31,0,50,2.44
2009,10,31,1,50,2.41
2009,10,31,2,50,2.58
2009,10,31,3,50,2.53
2009,10,31,4,50,2.48
2009,10,31,5,50,2.42
2009,10,31,6,50,2.36
2009,10,31,7,50,2.25
2009,10,31,8,50,2.35
2009,10,31,9,50,2.21
2009,10,31,10,50,2.34
2009,10,31,11,50,2.34
2009,10,31,12,50,2.22
2009,10,31,13,50,2.26
2009,10,31,14,50,2.49
2009,10,31,15,50,2.47
2009,10,31,16,50,2.51
2009,10,31,17,50,2.49
2009,10,31,18,50,2.31
2009,10,31,19,50,2.36
2009,10,31,20,50,2.33
2009,10,31,21,50,2.18
2009,10,31,22,50,2.19
2009,10,31,23,50,2.23
2009,11,1,0,50,2.28
2009,11,1,1,50,2.47
2009,11,1,2,50,2.27
2009,11,1,3,50,2.33
2009,11,1,4,50,2.26
2009,11,1,5,50,2.29
2009,11,1,6,50,2.38
2009,11,1,7,50,2.45
2009,11,1,8,50,2.47
2009,11,1,9,50,2.45
2009,11,1,10,50,2.47
2009,11,1,11,50,2.89
2009,11,1,12,50,3.09
2009,11,1,13,50,3.17
2009,11,1,14,50,2.67
2009,11,1,15,50,2.99
2009,11,1,16,50,2.98
2009,11,1,17,50,2.92
2009,11,1,18,50,2.75
2009,11,1,19,50,2.98
2009,11,1,20,50,2.66
2009,11,1,21,50,2.62
2009,11,1,22,50,2.6
2009,11,1,23,50,2.5
2009,11,2,0,50,2.52
2009,11,2,1,50,2.29
2009,11,2,2,50,2.74
2009,11,2,3,50,2.82
2009,11,2,4,50,2.43
2009,11,2,5,50,2.86
2009,11,2,6,50,3.03
2009,11,2,7,50,2.76
2009,11,2,8,50,2.59
2009,11,2,9,50,2.56
2009,11,2,10,50,2.69
2009,11,2,11,50,2.83
2009,11,2,12,50,2.49
2009,11,2,13,50,2.49
2009,11,2,14,50,2.59
2009,11,2,15,50,3.07
2009,11,2,16,50,2.65
2009,11,2,17,50,3.04
2009,11,2,18,50,2.43
2009,11,2,19,50,2.57
2009,11,2,20,50,2.34
9999,9999,9999,21,9999,2.33
2009,11,2,22,50,2.32
2009,11,2,23,50,2.35
2009,11,3,0,50,2.18
2009,11,3,1,50,2.1
2009,11,3,2,50,2.06
2009,11,3,3,50,2.06
2009,11,3,4,50,1.98
2009,11,3,5,50,2.11
2009,11,3,6,50,2.15
2009,11,3,7,50,2.22
2009,11,3,8,50,2.32
2009,11,3,9,50,2.46
2009,11,3,10,50,2.56
2009,11,3,11,50,2.39
2009,11,3,12,50,2.31
2009,11,3,13,50,2.67
2009,11,3,14,50,2.9
2009,11,3,15,50,3.18
2009,11,3,16,50,3.07
2009,11,3,17,50,2.74
2009,11,3,18,50,2.93
2009,11,3,19,50,2.55
2009,11,3,20,50,2.87
2009,11,3,21,50,2.69
2009,11,3,22,50,2.69
2009,11,3,23,50,2.71
2009,11,4,0,50,2.58
2009,11,4,1,50,2.98
2009,11,4,2,50,2.66
2009,11,4,3,50,2.36
2009,11,4,4,50,2.57
2009,11,4,5,50,2.48
2009,11,4,6,50,2.7
2009,11,4,7,50,2.51
2009,11,4,8,50,2.45
2009,11,4,9,50,2.45
2009,11,4,10,50,2.36
2009,11,4,11,50,2.45
2009,11,4,12,50,2.31
2009,11,4,13,50,2.58
2009,11,4,14,50,2.49
2009,11,4,15,50,2.52
2009,11,4,16,50,2.45
2009,11,4,17,50,2.41
2009,11,4,18,50,2.62
2009,11,4,19,50,2.67
2009,11,4,20,50,2.63
2009,11,4,21,50,2.65
2009,11,4,22,50,2.4
2009,11,4,23,50,2.54
2009,11,5,0,50,2.37
2009,11,5,1,50,2.82
2009,11,5,2,50,2.83
2009,11,5,3,50,2.92
2009,11,5,4,50,2.57
2009,11,5,5,50,2.82
2009,11,5,6,50,2.93
2009,11,5,7,50,2.56
2009,11,5,8,50,2.5
2009,11,5,9,50,2.53
2009,11,5,10,50,2.67
2009,11,5,11,50,2.59
2009,11,5,12,50,2.44
2009,11,5,13,50,2.49
2009,11,5,14,50,2.54
2009,11,5,15,50,2.76
2009,11,5,16,50,2.46
2009,11,5,17,50,2.59
2009,11,5,18,50,2.56
2009,11,5,19,50,2.56
2009,11,5,20,50,2.58
9999,9999,9999,21,9999,2.585
2009,11,5,22,50,2.59
2009,11,5,23,50,2.54
2009,11,6,0,50,2.45
2009,11,6,1,50,2.43
2009,11,6,2,50,2.32
2009,11,6,3,50,2.18
2009,11,6,4,50,2.35
2009,11,6,5,50,2.37
2009,11,6,6,50,2.62
2009,11,6,7,50,2.58
2009,11,6,8,50,2.42
2009,11,6,9,50,2.4
2009,11,6,10,50,2.33
2009,11,6,11,50,2.59
2009,11,6,12,50,2.54
2009,11,6,13,50,2.37
2009,11,6,14,50,2.46
2009,11,6,15,50,2.54
2009,11,6,16,50,2.4
2009,11,6,17,50,2.59
2009,11,6,18,50,2.58
2009,11,6,19,50,2.42
2009,11,6,20,50,2.3
2009,11,6,21,50,2.32
2009,11,6,22,50,2.4
2009,11,6,23,50,2.23
2009,11,7,0,50,2.22
2009,11,7,1,50,2.24
2009,11,7,2,50,2.42
2009,11,7,3,50,2.28
2009,11,7,4,50,2.37
2009,11,7,5,50,2.39
2009,11,7,6,50,2.66
2009,11,7,7,50,2.73
2009,11,7,8,50,2.49
2009,11,7,9,50,2.62
2009,11,7,10,50,2.82
2009,11,7,11,50,2.64
2009,11,7,12,50,2.97
2009,11,7,13,50,2.76
2009,11,7,14,50,2.91
2009,11,7,15,50,2.89
2009,11,7,16,50,2.82
2009,11,7,17,50,2.63
2009,11,7,18,50,2.61
2009,11,7,19,50,2.54
2009,11,7,20,50,2.65
2009,11,7,21,50,2.7
2009,11,7,22,50,2.45
2009,11,7,23,50,2.6
2009,11,8,0,50,2.86
2009,11,8,1,50,2.52
2009,11,8,2,50,2.76
2009,11,8,3,50,2.6
2009,11,8,4,50,2.56
2009,11,8,5,50,2.53
2009,11,8,6,50,2.49
2009,11,8,7,50,2.7
2009,11,8,8,50,2.53
2009,11,8,9,50,2.6
2009,11,8,10,50,2.65
2009,11,8,11,50,2.74
2009,11,8,12,50,2.68
2009,11,8,13,50,2.77
2009,11,8,14,50,2.54
2009,11,8,15,50,2.64
2009,11,8,16,50,2.55
2009,11,8,17,50,2.5
2009,11,8,18,50,2.5
2009,11,8,19,50,2.68
2009,11,8,20,50,2.62
2009,11,8,21,50,2.48
2009,11,8,22,50,2.55
2009,11,8,23,50,2.4
2009,11,9,0,50,2.34
2009,11,9,1,50,2.56
2009,11,9,2,50,2.56
2009,11,9,3,50,2.26
2009,11,9,4,50,2.27
2009,11,9,5,50,2.58
2009,11,9,6,50,2.49
2009,11,9,7,50,2.38
2009,11,9,8,50,2.44
2009,11,9,9,50,2.24
2009,11,9,10,50,2.33
2009,11,9,11,50,2.08
2009,11,9,12,50,2.14
2009,11,9,13,50,2.06
2009,11,9,14,50,2.03
2009,11,9,15,50,2.1
2009,11,9,16,50,1.98
2009,11,9,17,50,1.79
2009,11,9,18,50,2.01
2009,11,9,19,50,1.89
2009,11,9,20,50,1.93
2009,11,9,21,50,1.88
2009,11,9,22,50,1.79
2009,11,9,23,50,1.95
2009,11,10,0,50,2.01
2009,11,10,1,50,1.98
2009,11,10,2,50,1.92
2009,11,10,3,50,2.06
2009,11,10,4,50,1.89
2009,11,10,5,50,1.84
2009,11,10,6,50,1.92
2009,11,10,7,50,1.81
2009,11,10,8,50,1.85
2009,11,10,9,50,1.87
2009,11,10,10,50,1.89
2009,11,10,11,50,1.8
2009,11,10,12,50,1.89
2009,11,10,13,50,1.77
2009,11,10,14,50,1.82
2009,11,10,15,50,1.86
2009,11,10,16,50,1.83
2009,11,10,17,50,1.81
2009,11,10,18,50,1.81
2009,11,10,19,50,1.74
2009,11,10,20,50,1.87
2009,11,10,21,50,1.71
2009,11,10,22,50,1.88
2009,11,10,23,50,1.78
2009,11,11,0,50,1.8
2009,11,11,1,50,1.81
2009,11,11,2,50,1.86
2009,11,11,3,50,1.8
2009,11,11,4,50,1.83
2009,11,11,5,50,1.85
2009,11,11,6,50,2.01
2009,11,11,7,50,2.13
2009,11,11,8,50,2.25
2009,11,11,9,50,2.07
2009,11,11,10,50,2.4
2009,11,11,11,50,2.42
2009,11,11,12,50,3.29
2009,11,11,13,50,3.33
2009,11,11,14,50,3.08
2009,11,11,15,50,3.15
2009,11,11,16,50,3.28
2009,11,11,17,50,2.99
2009,11,11,18,50,3.13
2009,11,11,19,50,4.03
2009,11,11,20,50,4.66
2009,11,11,21,50,4.69
2009,11,11,22,50,5.15
2009,11,11,23,50,4.55
2009,11,12,0,50,4.83
2009,11,12,1,50,5.07
2009,11,12,2,50,4.71
2009,11,12,3,50,4.64
2009,11,12,4,50,4.65
2009,11,12,5,50,4.93
2009,11,12,6,50,4.74
2009,11,12,7,50,5.34
2009,11,12,8,50,5.42
2009,11,12,9,50,6.21
2009,11,12,10,50,5.81
2009,11,12,11,50,5.66
2009,11,12,12,50,5.76
2009,11,12,13,50,6.14
2009,11,12,14,50,5.69
2009,11,12,15,50,5.79
2009,11,12,16,50,5.94
2009,11,12,17,50,5.52
2009,11,12,18,50,5.96
2009,11,12,19,50,5.65
2009,11,12,20,50,5.63
2009,11,12,21,50,4.97
2009,11,12,22,50,4.95
2009,11,12,23,50,5.1
2009,11,13,0,50,5.14
2009,11,13,1,50,5.55
2009,11,13,2,50,4.82
2009,11,13,3,50,4.91
2009,11,13,4,50,4.79
2009,11,13,5,50,5.32
2009,11,13,6,50,4.75
2009,11,13,7,50,5.15
2009,11,13,8,50,4.88
2009,11,13,9,50,4.57
2009,11,13,10,50,4.4
2009,11,13,11,50,4.72
2009,11,13,12,50,4.92
2009,11,13,13,50,4.41
2009,11,13,14,50,5.02
2009,11,13,15,50,4.74
2009,11,13,16,50,4.9
2009,11,13,17,50,5.27
2009,11,13,18,50,4.56
2009,11,13,19,50,4.63
2009,11,13,20,50,4.71
2009,11,13,21,50,4.69
2009,11,13,22,50,4.59
2009,11,13,23,50,4.85
2009,11,14,0,50,5.39
2009,11,14,1,50,4.43
2009,11,14,2,50,4.25
2009,11,14,3,50,4.67
2009,11,14,4,50,4.29
2009,11,14,5,50,4.66
2009,11,14,6,50,4.17
2009,11,14,7,50,4.55
2009,11,14,8,50,4.6
2009,11,14,9,50,4.89
2009,11,14,10,50,4.2
2009,11,14,11,50,4.1
2009,11,14,12,50,4.04
2009,11,14,13,50,4.06
2009,11,14,14,50,3.47
2009,11,14,15,50,3.72
2009,11,14,16,50,3.79
2009,11,14,17,50,3.37
2009,11,14,18,50,3.37
2009,11,14,19,50,3.38
2009,11,14,20,50,3.4
2009,11,14,21,50,3.45
2009,11,14,22,50,3.09
2009,11,14,23,50,3.82
2009,11,15,0,50,3.18
2009,11,15,1,50,3.3
2009,11,15,2,50,3.51
2009,11,15,3,50,3.22
2009,11,15,4,50,3.18
2009,11,15,5,50,3.52
2009,11,15,6,50,3.55
2009,11,15,7,50,3.47
2009,11,15,8,50,3.26
2009,11,15,9,50,3.17
2009,11,15,10,50,3.25
2009,11,15,11,50,2.98
2009,11,15,12,50,3.02
2009,11,15,13,50,3.01
2009,11,15,14,50,3.19
2009,11,15,15,50,2.79
2009,11,15,16,50,3.03
2009,11,15,17,50,2.94
2009,11,15,18,50,2.88
2009,11,15,19,50,2.97
2009,11,15,20,50,2.86
2009,11,15,21,50,3.08
2009,11,15,22,50,2.81
2009,11,15,23,50,3.03
2009,11,16,0,50,2.96
2009,11,16,1,50,3.16
2009,11,16,2,50,2.75
2009,11,16,3,50,2.86
2009,11,16,4,50,2.72
2009,11,16,5,50,2.66
2009,11,16,6,50,2.62
2009,11,16,7,50,2.64
2009,11,16,8,50,2.48
2009,11,16,9,50,2.57
2009,11,16,10,50,2.6
2009,11,16,11,50,2.68
2009,11,16,12,50,2.6
2009,11,16,13,50,2.48
2009,11,16,14,50,2.39
2009,11,16,15,50,2.45
2009,11,16,16,50,2.35
2009,11,16,17,50,2.53
2009,11,16,18,50,2.45
2009,11,16,19,50,2.42
2009,11,16,20,50,2.58
2009,11,16,21,50,2.3
2009,11,16,22,50,2.43
2009,11,16,23,50,2.29
2009,11,17,0,50,2.5
2009,11,17,1,50,2.67
2009,11,17,2,50,2.79
2009,11,17,3,50,2.65
2009,11,17,4,50,2.61
2009,11,17,5,50,2.55
2009,11,17,6,50,2.49
2009,11,17,7,50,2.6
2009,11,17,8,50,2.66
2009,11,17,9,50,2.52
2009,11,17,10,50,2.44
2009,11,17,11,50,2.62
2009,11,17,12,50,2.49
2009,11,17,13,50,2.81
2009,11,17,14,50,2.37
2009,11,17,15,50,2.65
2009,11,17,16,50,2.86
2009,11,17,17,50,2.84
2009,11,17,18,50,2.77
2009,11,17,19,50,2.93
2009,11,17,20,50,3.18
2009,11,17,21,50,3.25
2009,11,17,22,50,2.76
2009,11,17,23,50,2.88
2009,11,18,0,50,3.17
2009,11,18,1,50,3.11
2009,11,18,2,50,2.76
2009,11,18,3,50,2.75
2009,11,18,4,50,3.12
2009,11,18,5,50,2.97
2009,11,18,6,50,2.84
2009,11,18,7,50,3.16
2009,11,18,8,50,2.94
2009,11,18,9,50,3.28
2009,11,18,10,50,3.13
2009,11,18,11,50,3.2
2009,11,18,12,50,3.26
2009,11,18,13,50,3.62
2009,11,18,14,50,3.36
2009,11,18,15,50,3.16
2009,11,18,16,50,3.77
2009,11,18,17,50,3.42
2009,11,18,18,50,3.51
2009,11,18,19,50,3.23
2009,11,18,20,50,3.61
2009,11,18,21,50,3.61
2009,11,18,22,50,3.28
2009,11,18,23,50,3.15
2009,11,19,0,50,3.05
2009,11,19,1,50,3.14
2009,11,19,2,50,3.01
2009,11,19,3,50,3.03
2009,11,19,4,50,2.72
2009,11,19,5,50,2.87
2009,11,19,6,50,2.92
2009,11,19,7,50,2.99
2009,11,19,8,50,3.08
2009,11,19,9,50,3.1
2009,11,19,10,50,3.03
2009,11,19,11,50,2.79
2009,11,19,12,50,2.82
2009,11,19,13,50,2.65
2009,11,19,14,50,2.52
2009,11,19,15,50,2.48
2009,11,19,16,50,2.58
2009,11,19,17,50,2.81
2009,11,19,18,50,2.4
2009,11,19,19,50,2.61
2009,11,19,20,50,2.55
2009,11,19,21,50,2.57
2009,11,19,22,50,2.65
2009,11,19,23,50,2.95
2009,11,20,0,50,2.7
2009,11,20,1,50,2.68
2009,11,20,2,50,2.68
2009,11,20,3,50,2.82
2009,11,20,4,50,2.65
2009,11,20,5,50,2.54
2009,11,20,6,50,2.65
2009,11,20,7,50,2.69
2009,11,20,8,50,2.7
2009,11,20,9,50,2.5
2009,11,20,10,50,2.72
2009,11,20,11,50,2.6
2009,11,20,12,50,2.86
2009,11,20,13,50,2.65
2009,11,20,14,50,2.54
2009,11,20,15,50,2.51
2009,11,20,16,50,2.44
2009,11,20,17,50,2.78
2009,11,20,18,50,2.6
2009,11,20,19,50,2.67
2009,11,20,20,50,2.68
2009,11,20,21,50,2.43
2009,11,20,22,50,2.62
2009,11,20,23,50,2.58
2009,11,21,0,50,2.64
2009,11,21,1,50,2.49
2009,11,21,2,50,2.54
2009,11,21,3,50,2.43
2009,11,21,4,50,2.61
2009,11,21,5,50,2.36
2009,11,21,6,50,2.66
2009,11,21,7,50,2.6
2009,11,21,8,50,2.74
2009,11,21,9,50,2.71
2009,11,21,10,50,2.74
2009,11,21,11,50,2.83
